,link,fsa,name,price,size,image_url,brand,special_feature,item_dimension,product_benefit,special_use,item_weight,reviews,rating,5 star,4 star,3 star,2 star,1 star,discontinued,product_dimension,model_number,first_date,manufacturer,asin,origin_country,ingredients,cat
10,https://www.amazon.com/Basic-Care-Daytime-Nighttime-Severe/dp/B07JLJ6BMB/ref=sr_1_5?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-5&ts_id=3761171,FSA or HSA eligible,"Vapor Ice Day and Night Severe Cold and Flu Relief Caplets, Maximum Strength Medicine, Combo Pack, 48 Count",15.56,48 Count (Pack of 1),https://m.media-amazon.com/images/I/81nvGoNVGBL._AC_UL320_.jpg,Amazon Basic Care,,2 x 4.38 x 3.25 inches,"Cold and Flu Control, Flu","Cold, Cough, Fever, Sore Throat",0.16 Grams,2422,4.7,81%,12%,5%,1%,1%,,2 x 4.38 x 3.25 inches; 0.01 Ounces,,1-Oct-18,Perrigo Company - Basic Care,B07JLJ6BMB,USA,"""Daytime Severe Vapor Ice Cold and Flu: Active ingredients (in each caplet): acetaminophen 325 mg; dextromethorphan HBr 10 mg; guaifenesin 200 mg; phenylephrine HCl 5 mg. Inactive ingredients: croscarmellose sodium, crospovidone, FD&C yellow #6 aluminum lake, flavor, maltodextrin, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol, povidone, pregelatinized starch, propylene glycol, silicon dioxide, stearic acid, sucralose, talc, titanium dioxide. Nighttime Severe Vapor Ice Cold and Flu: Active ingredients (in each caplet): acetaminophen 325 mg; dextromethorphan HBr 10 mg; doxylamine succinate 6.25 mg; phenylephrine HCl 5 mg. Inactive ingredients: crospovidone, D&C yellow #10 aluminum lake, FD&C blue #1 aluminum lake, FD&C blue #2 aluminum lake, FD&C yellow #6 aluminum lake, flavor, magnesium stearate, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol, povidone, pregelatinized starch, propylene glycol, silicon dioxide, stearic acid, sucralose, talc, titanium dioxide.""",cold
11,https://www.amazon.com/Amazon-Basic-Care-Nighttime-Congestion/dp/B00ASEO13A/ref=sr_1_10?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-10&ts_id=3761171,FSA or HSA eligible,"Nighttime Severe Cold and Flu Syrup, Max Strength Liquid Medicine, Multi-Symptom Relief, for Adults and Children 12 Years and Older, Mixed Berry Flavor, 12 Fluid Ounces",6.10,12 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/712oTDMkgHL._AC_UL320_.jpg,Amazon Basic Care,,2.5 x 2.5 x 7.25 inches,Cold and Flu Control,"Cold and Flu Relief, Cough",1.14 Grams,2362,4.7,81%,12%,4%,1%,1%,,2.5 x 2.5 x 7.25 inches; 0.04 Ounces,,23-Jun-13,Amazon.com Services LLC.,B00ASEO13A,USA,"Active ingredients (in each 30 mL): Acetaminophen 650 mg; Dextromethorphan HBr 20 mg; Doxylamine succinate 12.5 mg; Phenylephrine HCl 10 mg. Purposes: Pain reliever/fever reducer; cough suppressant; antihistamine; nasal decongestant. Inactive ingredients: anhydrous citric acid, edetate disodium, FD&C blue #1, FD&C red #40, flavor, glycerin, propylene glycol, purified water, saccharin sodium, sodium benzoate, sodium chloride, sodium citrate, sorbitol solution, sucralose, xanthan gum.",cold
12,https://www.amazon.com/Amazon-Basic-Care-Medication-Congestion/dp/B087D2L15N/ref=sr_1_11?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-11&ts_id=3761171,FSA or HSA eligible,"Daytime Severe Cold & Flu Relief Caplets, Cold Medication for Severe Cold and Flu Symptoms Like Headache, Fever, Coughing, Chest & Nasal Congestion, Vapor Ice, 24 Count",6.98,24 Count (Pack of 1),https://m.media-amazon.com/images/I/81jWPNXfpxL._AC_UL320_.jpg,Amazon Basic Care,Non Drowsy,1 x 4.38 x 3.25 inches,Cold and Flu Control,"Cold, Cough, Sore Throat, Fever",,178,4.8,85%,10%,2%,3%,0%,,1 x 4.38 x 3.25 inches; 1.13 Ounces,,9-Dec-20,Amazon.com Services LLC.,B087D2L15N,USA,"Active ingredients (in each caplet): acetaminophen 325 mg; dextromethorphan HBr 10 mg; guaifenesin 200 mg; phenylephrine HCl 5 mg. Inactive ingredients: croscarmellose sodium, crospovidone, FD&C yellow #6 aluminum lake, flavor, maltodextrin, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol, povidone, pregelatinized starch, propylene glycol, silicon dioxide, stearic acid, sucralose, talc, titanium dioxide.",cold
13,https://www.amazon.com/Alka-Seltzer-Medicine-Children-Suppressant-Decongestant/dp/B07GXD1PBC/ref=sr_1_13?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&rdc=1&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-13&ts_id=3761171,FSA or HSA eligible,"Power Max Cold and Flu Medicine, Day+Night, - Maximum Strength (Per 4 Hour Dose) Relief Cold and Flu Medicine for Adults and Children 12 Years and Older, 24 Count, Packaging May Vary",9.74,24 Count (Pack of 1),https://m.media-amazon.com/images/I/81EHedbIeAL._AC_UL320_.jpg,ALKA-SELTZER PLUS,Clinically_proven,3.5 x 1.5 x 5 inches,Fever Control,,0.06 Kilograms,2896,4.7,81%,12%,4%,1%,1%,,3.5 x 1.5 x 5 inches; 2.08 Ounces,279609,29-Aug-18,Bayer HealthCare LLC,B07GXD1PBC,Spain,"Day: Acetaminophen 325mg, Dextromethorphan hydrobromide 10mg, Doxylaminesuccinate 6.25mg, Phenylephrine hydrochloride 5mg. Night: Acetaminophen 325mg, Dextromethorphan hydrobromide 10mg, Phenylephrine hydrochloride 5mg. Day: D&C yellow No. 10, FD&C blue No.1, gelatin, glycerin, polyethylene glycol, potassium aluminum silicate, povidone, propylene glycol, purified water, shellac, sodium hydroxide, sorbitol sorbitan solution, titanium dioxide. Night: FD&C yellow #6, ferric oxide, gelatin, glycerin, polyethylene glycol, potassium aluminum silicate, povidone, propylene glycol, purified water, sheltac, sodium hydroxide, sorbitol sorbitan solution, titanium dioxide.",cold
14,https://www.amazon.com/Basic-Care-Daytime-Fluid-Ounce/dp/B07JKZBL1F/ref=sr_1_9?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-9&ts_id=3761171,FSA or HSA eligible,"Daytime Cold and Flu Relief, Non-Drowsy, Liquid Medicine, Original Flavor, 12 Fluid Ounce",6.99,12 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/71acnpIu0SL._AC_UL320_.jpg,Amazon Basic Care,Non Drowsy,2.5 x 2.5 x 7.25 inches,"Minor Aches and Pains, Sore throat, Headache Relief, Nasal Congestion and Cough, Fever",,16 Ounces,2131,4.7,81%,13%,4%,1%,1%,,2.5 x 2.5 x 7.25 inches; 1 Pounds,,1-Dec-18,Perrigo Company - Basic Care,B07JKZBL1F,USA,"Active ingredients (in each 15 mL): Acetaminophen 325 mg; Dextromethorphan HBr 10 mg; Phenylephrine HCl 5 mg. Purposes: Pain reliever/fever reducer; cough suppressant; nasal decongestant. Inactive ingredients: butylated hydroxyanisole, edetate disodium, FD&C yellow no. 6, flavor, glycerin, menthol, monobasic sodium phosphate, polyethylene glycol, propylene glycol, purified water, saccharin sodium, sucrose, xanthan gum.",cold
15,https://www.amazon.com/Amazon-Basic-Care-Decongestant-Antihistamine/dp/B08ZDR9CF3/ref=sr_1_15?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-15&ts_id=3761171,FSA or HSA eligible,"Nighttime Severe Cold, Flu and Cough Suppressant Medicine Powder, Pain Reliever/Fever Reducer, Nasal Decongestant, Antihistamine, Honey Lemon Infused with White Tea Flavors, 6 Count",5.17,6 Count (Pack of 1),https://m.media-amazon.com/images/I/71Rw-VTruGL._AC_UL320_.jpg,Amazon Basic Care,,1.81 x 3.13 x 5 inches,,"Cough,Sore Throat,Fever,Cold",,3106,4.7,80%,13%,4%,1%,1%,,1.81 x 3.13 x 5 inches; 2.4 Ounces,,15-Sep-21,"Amazon.com Services, Inc.",B08ZDR9CF3,Mexico,"Ingredients: Active ingredients (in each packet): Acetaminophen 650 mg; Diphenhydramine HCl 25 mg; Phenylephrine HCl 10 mg. Inactive ingredients: acesulfame potassium, anhydrous citric acid, aspartame, colloidal silicon dioxide, D&C yellow #10, FD&C blue #1, FD&C red #40, flavors, maltodextrin, pregelatinized starch, sodium citrate, sucrose, tribasic calcium phosphate",cold
16,https://www.amazon.com/Alka-Seltzer-Strength-PowerMax-Congestion-Medicine/dp/B07VQB9WVF/ref=sr_1_20?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&rdc=1&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-20&ts_id=3761171,FSA or HSA eligible,"Maximum Strength PowerMax Sinus Congestion & Pain Medicine, Day + Night Liquid Gels - Powerful Relief for Cold and Flu, Sinus Congestion for Adults and Children 12+ Years, 24 Count",8.96,24 Count (Pack of 1),https://m.media-amazon.com/images/I/81Y8AhWHuvL._AC_UL320_.jpg,ALKA-SELTZER PLUS,Non_drowsy,3.5 x 1.5 x 5 inches,Fever Control,"Cold, Cough, Fever",,1647,4.7,84%,10%,4%,1%,1%,,3.5 x 1.5 x 5 inches; 1.76 Ounces,SB-123,1-Jul-19,AmazonUs/BAYR7,B07VQB9WVF,Spain,"Day: Acetaminophen 325mg, Dextromethorphan Hydrobromide10 mg, Phenylephrine Hydrochloride 5mg. Night: Acetaminophen 325mg, Dextromethorphan hydrobromide 10mg, Doxylamine succinate 6.25mg, Phenylephrine hydrochloride 5mg. Day: FD&C yellow #6, ferric oxide, gelatin, glycerin, polyethylene glycol, potassium aluminum silicate, povidone, propylene glycol, purified water, shellac, sodium hydroxide, sorbitol sorbitan solution, titanium dioxide. Night: D&C yellow No. 10, FD&C blue No. 1, gelatin, glycerin, polyethylene glycol, potassium aluminum silicate, povidone, propylene glycol, purified water, shellac, sodium hydroxide, sorbitol sorbitan solution, titanium dioxide.",cold
17,https://www.amazon.com/Basic-Care-Daytime-Severe-Fluid/dp/B07HGF63BS/ref=sr_1_19?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-19&ts_id=3761171,FSA or HSA eligible,"Severe Daytime Cold and Flu, Maximum Strength Liquid Cold Medicine, Non-Drowsy, Multi-Symptom Relief, for Adults and Children Age 6 and Over, Original, 12 Fluid Ounces",9.48,12 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/81uxO3U1-vL._AC_UL320_.jpg,Amazon Basic Care,Non Drowsy,2.5 x 2.5 x 7.25 inches,"Cough Relief, Fever Control, Nasal Relief",,1.1 Pounds,2835,4.7,79%,13%,5%,1%,1%,,2.5 x 2.5 x 7.25 inches; 1.14 Pounds,,31-Oct-18,Amazon.com Services LLC.,B07HGF63BS,USA,"Active ingredients (in each 15 mL): Acetaminophen 325 mg; Dextromethorphan HBr 10 mg; Guaifenesin 200 mg; Phenylephrine HCl 5 mg. Inactive ingredients: butylated hydroxyanisole, edetate disodium, FD&C yellow #6, flavor, glycerin, menthol, monobasic sodium phosphate, polyethylene glycol, propylene glycol, purified water, saccharin sodium, sucrose, xanthan gum",cold
18,https://www.amazon.com/Contac-Strength-Multi-Symptom-Relief-Night/dp/B0096DWI1G/ref=sr_1_18?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-18&ts_id=3761171,FSA or HSA eligible,"Cold + Flu Maximum Strength Acetaminophen Day & Night Multi-Symptom Relief Nasal Congestion, Sinus Pressure, Sore Throat, Body Aches, Runny Nose, Sneezing, Combo, 28 Caplets",8.99,28 Piece Assortment,https://m.media-amazon.com/images/I/81emIJVU3UL._AC_UL320_.jpg,Contac,Maximum Strength,1.75 x 4.25 x 3.75 inches,Nasal Relief,"Cold, Sore Throat, Fever",,1657,4.7,84%,11%,4%,1%,1%,No,1.75 x 4.25 x 3.75 inches; 1.45 Ounces,3.46017E+11,5-Mar-13,EMCW9,B0096DWI1G,USA,"Active Ingredients for Day Formula Acetaminophen 500 mg Phenylephrine hydrochloride 5 mg Inactive Ingredients for Day Formula Corn starch, microcrystalline cellulose, polyethylene glycol, polysorbate 80, polyvinyl alcohol, potassium sorbate, povidone, sodium lauryl sulfate, stearic acid, talc. Active Ingredients for Night Formula Acetaminophen 500 mg Chlorpheniramine maleate 2 mg Phenylephrine hydrochloride 5 mg Inactive Ingredients for Night Formula corn starch, D&C yellow No. 10 aluminum lake, FD&C yellow No. 6 aluminum lake, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol, potassium sorbate, povidone, sodium lauryl sulfate, stearic acid, talc, titanium dioxide.",cold
19,https://www.amazon.com/Vicks-Medicine-Multi-Symptom-Nighttime-Liquicaps/dp/B00796NI1Q/ref=sr_1_22?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-22&ts_id=3761171,FSA or HSA eligible,"DayQuil and NyQuil Combo Pack, Cold & Flu Medicine, Powerful Multi-Symptom Daytime And Nighttime Relief For Headache, Fever, Sore Throat, Cough, 72 Count, 48 DayQuil, 24 NyQuil Liquicaps",22.99,72 Count (Pack of 1),https://m.media-amazon.com/images/I/81mx2EDLiPL._AC_UL320_.jpg,Vicks,Non_drowsy,4.38 x 3 x 3.38 inches,"Cough, Cold & Flu Relief, Sore Throat. Fever, & Congestion Relief",,0.01 Ounces,7081,4.8,86%,10%,3%,1%,1%,No,4.38 x 3 x 3.38 inches; 0.01 Ounces,No Model,14-Feb-12,Procter & Gamble - HABA Hub,B00796NI1Q,USA,"DayQuil Cold & Flu Active Ingredients (In Each Liquicap): Acetaminophen 325 mg (Pain Reliever/Fever Reducer),Dextromethorphan HBr 10 mg (Cough Suppressant),Phenylephrine HCl 5 mg (Nasal Decongestant) Inactive Ingredients: FD&C Red No. 40,FD&C Yellow No. 6,Gelatin,Glycerin,Polyethylene Glycol,Povidone,Propylene Glycol,Purified Water,Sorbital Sorbitan Solution,Titanium Dioxide NyQuil Cold & Flu Active Ingredients (In Each Liquicap): Acetaminophen 325 mg (Pain Reliever/Fever Reducer),Dextromethorphan HBr 15 mg (Cough Suppressant),Doxylamine Succinate 6.25 mg (Antihistamine) Inactive Ingredients: D&C Yellow No. 10,FD&C Blue No. 1,Gelatin,Glycerin,Polyethylene Glycol,Povidone,Propylene Glycol,Purified Water,Sorbital Sorbitan Solution,Titanium Dioxide",cold
20,https://www.amazon.com/HEALTH-LFE-Healthlife-Congestion-Softgel/dp/B0BBN2KDPT/ref=sr_1_27?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298681&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-27&ts_id=3761171,,"Healthlife Day Time & Night Time, Cough, Cold & Flu Relief, Sore Throat, Fever, & Congestion Relief, Day & Night Relief, 30 Softgel (20 Day Time, 10 Night Time)",4.99,,https://m.media-amazon.com/images/I/7111uU76X-L._AC_UL320_.jpg,HEALTH LFE,"Clinically Proven, Long Lasting,",4.92 x 3.54 x 1.77 inches,"Cough and Flu Relief, Congestion Control, Pain Relief",,2.1 Ounces,8,4.8,77%,23%,0%,0%,0%,,4.92 x 3.54 x 1.77 inches; 2.1 Ounces,,23-Aug-22,Softech Pharma,B0BBN2KDPT,USA,,cold
21,https://www.amazon.com/Vitamin-1000mg-Effervescent-Gluten-Free-Antioxidants/dp/B001DYYFTO/ref=sr_1_30?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298681&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-30&ts_id=3761171,,"1000mg Vitamin C with Zinc Effervescent Tablets, Immune Support Supplement with Powerful Antioxidants Vitamins A C & E - 10 Fizzy Drink Tablets, Zesty Orange Flavor",7.29,Vitamin C,https://m.media-amazon.com/images/I/81RbMLoleJL._AC_UL320_.jpg,Airborne,,,,,,1745,4.7,84%,10%,3%,1%,2%,No,5 x 5 x 2 inches; 0.16 Ounces,REC 30004,7-Aug-08,Reckitt Benckiser,B001DYYFTO,USA,"Vitamin A, Vitamin C, Vitamin E, riboflavin, Magnesium, Zinc, Selenium, Manganese, Sodium, Potassium, Maltodextrin, Lonicera japonica, forsythia suspensa, schizonepeta tenuifolia, ginger, vitex trifolia, isatis tinctoria, echinacea purpurea, L-lysine hydrochloride, L-glutamine, citric acid, sorbitol, natural and artificial flavor, silicon dioxide, polyethylene glycol, hydroxypropyl methylcellulose, acesulfame potassium, sucralose",cold
22,https://www.amazon.com/Mucinex-Congestion-Expectorant-Guaifenesin-Extended/dp/B005LEMQOS/ref=sr_1_23?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298540&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-23&ts_id=3761171,FSA or HSA eligible,"12 Hour 600mg Maximum Strength Guaifenesin Chest Congestion & Mucus Relief, Guaifenesin Expectorant Aids Mucus Removal, Chest Decongestant for Adults, Dr Recommended, 100ct Tablets",27.40,100 Count (Pack of 1),https://m.media-amazon.com/images/I/71zlrirL4oL._AC_UL320_.jpg,Mucinex,Fast_acting,1.81 x 3.5 x 5 inches,Acidity Relief,,0.23 Pounds,9086,4.8,87%,8%,2%,1%,1%,No,1.81 x 3.5 x 5 inches; 3.68 Ounces,6382400815,1-Dec-07,Reckitt Benckiser,B005LEMQOS,USA,"Active Ingredients: In Each Extended-Release Bi-Layer Tablet: Guaifenesin (600 mg). Purpose: Expectorant. Inactive Ingredients: Carbomer Homopolymer Type B; FD&C Blue 1 Aluminum Lake; Hypromellose, USP; Magnesium Stearate, NF; Microcrystalline Cellulose, NF; Sodium Starch Glycolate, NF.",cold
23,https://www.amazon.com/Boiron-Oscillococcinum-Flu-like-Symptoms-Pellets/dp/B0078W0QOI/ref=sr_1_30?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699505375&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-30&ts_id=3761171,,"Oscillococcinum for Relief from Flu-Like Symptoms of Body Aches, Headache, Fever, Chills, and Fatigue - 30 Count",21.41,30 Count (Pack of 1),https://m.media-amazon.com/images/I/71HK5N44CQL._AC_UL320_.jpg,Boiron,Non Drowsy,4.76 x 2.39 x 4.33 inches,Cold and Flu Control,,1.6 Ounces,26218,4.7,86%,8%,3%,1%,2%,No,4.76 x 2.39 x 4.33 inches; 1.6 Ounces,ABO-098,6-Apr-11,Boiron,B0078W0QOI,France,Anas barbariae 200CK HPUS,cold
24,https://www.amazon.com/Maximum-Strength-Mucinex-Fast-Max-Nightshift/dp/B08836KTVQ/ref=sr_1_28?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298681&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-28&ts_id=3761171,FSA or HSA eligible,"Maximum Strength Fast-Max Cold & Flu and Nightshift, All-in-One Multi Symptom Relief Liquid, 6 Fl Oz - 2 Count (Pack of 1)",19.99,6 Fl Oz (Pack of 2),https://m.media-amazon.com/images/I/81q0q5pMEML._AC_UL320_.jpg,Mucinex,Clinically_proven,1.44 x 5.01 x 5.77 inches,"Cough, Cold & Flu Relief, Sore Throat. Fever, & Congestion Relief, Pain Relief, Sinus Control, Fever Control, Headache ReliefCough, Cold & Flu Relief, Sore Throat. Fever, & Congestion Relief, Pain Relief, Sinus Control, Fever Control, Headache Relief",,12.48 Ounces,2442,4.8,86%,9%,3%,1%,1%,,1.44 x 5.01 x 5.77 inches; 12.48 Ounces,3135268,6-Aug-20,Reckitt Benckiser,B08836KTVQ,United Kingdom,"Acetaminophen, Dextromethorphan HBr, Guaifenesin, Phenylephrine HCI, Triprolidine HCI",cold
25,https://www.amazon.com/Alka-Seltzer-PowerFast-Effervescent-Tablets-Packaging/dp/B0C6BF6Q3P/ref=sr_1_50?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298815&rdc=1&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-50&ts_id=3761171,,"Severe Cold PowerFast Fizz Orange Zest Effervescent Tablets, 24ct, Packaging May Vary",10.47,24 Count (Pack of 1),https://m.media-amazon.com/images/I/81o4hYNZMzL._AC_UL320_.jpg,ALKA-SELTZER PLUS,Non_drowsy,2.68 x 1.97 x 3.31 inches,"Cold,Flu Medicine",,0.09 Kilograms,54,4.8,80%,17%,3%,0%,0%,,2.68 x 1.97 x 3.31 inches; 3.17 Ounces,,27-Jul-23,Bayer Healthcare,B0C6BF6Q3P,Mexico,,cold
26,https://www.amazon.com/Coricidin-Decongestant-Free-Symptom-Pressure-Strength/dp/B0B644HKKV/ref=sr_1_25?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298681&rdc=1&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-25&ts_id=3761171,FSA or HSA eligible,"Decongestant-Free Cold Symptom Relief for People with High Blood Pressure, Maximum Strength Cold & Flu Day + Night Liquid Gels, 24 Count",10.46,24 Count (Pack of 1),https://m.media-amazon.com/images/I/81GAf7Yp+nL._AC_UL320_.jpg,Coricidin HBP,Fast_acting,3.5 x 1.06 x 5 inches,Cold and Flu Control,,0.06 Kilograms,3573,4.7,83%,11%,4%,1%,1%,,3.5 x 1.06 x 5 inches; 2.08 Ounces,,8-Jul-22,Bayer HealthCare LLC,B0B644HKKV,Spain,"Day: Acetaminophen 325mg, Guaifenesin 200mg. Night: Acetaminophen 325mg, Dextromethorphan hydrobromide 10mg, Doxylamine Succinate 6.25mg. Day: FD&C yellow # 6, gelatin, glycerin, iron oxide black, lecithin, medium-chain triglycerides, mica, polyethylene glycol, potassium aluminum silicate, povidone, propylene glycol, purified water, shellac, sodium hydroxide, sorbitol sorbitan solution, titanium dioxide. Night: D&C yellow No. 10, FD&C blue No. 1, gelatin, glycerin, lecithin, medium-chain triglycerides, polyethylene glycol, potassium aluminum silicate, povidone, propylene glycol, purified water, shellac, sodium hydroxide, sorbitol sorbitan solution, soybean oil, titanium dioxide.",cold
27,https://www.amazon.com/Childrens-Tylenol-Suspension-Medicine-Grape/dp/B001OKOKEW/ref=sr_1_38?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298681&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-38&ts_id=3761171,FSA or HSA eligible,"Children's Cold + Flu Oral Suspension, Grape, 4 Fl. Oz",6.48,4 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/71tARHICzlL._AC_UL320_.jpg,Tylenol,Temporarily reduces fever,1.97 x 1.97 x 5.13 inches,"Fever Control, Pain Relief, Cold and Flu Control, Cough Relief, Headache Relief, Fever Control, Nasal ReliefFever Control, Pain Relief, Cold and Flu Control, Cough Relief, Headache Relief, Fever Control, Nasal Relief","Runny nose, Sore throat, Cough, Fever, Headache, Cold",,5537,4.8,87%,9%,2%,1%,2%,No,1.97 x 1.97 x 5.13 inches; 6.74 Ounces,3.0045E+11,29-Dec-08,Johnson & Johnson,B001OKOKEW,USA,"Active ingredients (in each 5 mL)Acetaminophen 160 mgChlorpheniramine maleate 1 mgDextromethorphan HBr 5 mgPhenylephrine HCl 2.5 mgPurposesPain reliever/fever reducerAntihistamineCough suppressantNasal decongestantInactive ingredients anhydrous citric acid, D&C red no. 33, FD&C blue no. 1, FD&C red no. 40, flavors, glycerin, microcrystalline cellulose and carboxymethylcellulose sodium, purified water, sodium benzoate, sorbitol solution, sucrose, xanthan gum",cold
28,https://www.amazon.com/Tylenol-Cold-Congestion-Caplets-Count/dp/B01EMZBWU0/ref=sr_1_33?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298681&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-33&ts_id=3761171,FSA or HSA eligible,"Cold + Head Congestion Severe Medicine Caplets for Fever, Pain & Congestion Relief, 24 ct.",7.67,24 Count (Pack of 1),https://m.media-amazon.com/images/I/71+NEACzWDL._AC_UL320_.jpg,Tylenol,,4.57 x 2.87 x 0.75 inches,Congestion Relief,"Cold, Fever",0.02 Kilograms,145,4.8,84%,10%,2%,2%,1%,No,4.57 x 2.87 x 0.75 inches; 0.81 Ounces,,22-Apr-16,Johnson & Johnson,B01EMZBWU0,Italy,"Active Ingredients (in each caplet) PurposeAcetaminophen 325 mg .......... Pain reliever/fever reducer Guaifenesin 200 mg .......... ExpectorantPhenylephrine HCl 5 mg .......... Nasal decongestant Inactive Ingredients carnauba wax, croscarmellose sodium, flavor, hydroxypropyl cellulose, hypromellose, magnesium stearate, microcrystalline cellulose, pregelatinized starch, sucralose, titanium dioxide, triacetin Each caplet contains: sodium 3 mg",cold
29,https://www.amazon.com/Sambucol-Elderberry-Homeopathic-Temporary-Flu-like/dp/B001ES8GGC/ref=sr_1_33?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699505384&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-33&ts_id=3761171,,"Cold and Flu Relief Tablets - Homeopathic Cold Medicine, Nasal & Sinus Congestion Relief, Use for Runny Nose, Sore Throat, Coughing, Cold Remedy for Adults - Black Elderberry, 30 Count",9.74,,https://m.media-amazon.com/images/I/615AVv09QaL._AC_UL320_.jpg,Sambucol,,3 x 1.5 x 4.75 inches,Cold and Flu Relief,"Runny Nose, Sneezing, Cold, Sinus Pressure, Flu, Fever",0.6 Ounces,16317,4.7,84%,9%,4%,1%,2%,No,3 x 1.5 x 4.75 inches; 0.6 Ounces,1.08961E+13,7-Dec-03,EMCW9,B001ES8GGC,,"Active ingredients (in each tablet) - Purpose.Bryonia 6x HPUS - Muscle ache, headache, fever, chills, dry throat, cough.Gelsemium Sempervirens 6x, 12x, 30x HPUS - Bronchial irritation, dry cough, sneezing.Sambucus Nigra 3x, 6x HPUS - Nasal congestion, hoarseness, coughing, fever.Sulphur 12x HPUS - Nasal congestion and pressure, headache, burning throat.Zincum Gluconicum 2x, 6x HPUS - Fatigue, nausea, bronchial constriction, minor sore throat.Inactive ingredients: Black Carrot Extract (colorant), Croscarmellose Sodium, Elderberry Flavor, Lactose, Magnesium Stearate, Microcrystalline Cellulose, Sucrose.",cold
30,https://www.amazon.com/Theraflu-Night-Severe-Cough-Packets/dp/B00E5G5EB0/ref=sr_1_34?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699298681&rdc=1&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-34&ts_id=3761171,FSA or HSA eligible,Nighttime Severe Cold Relief Honey Lemon Flavor Powder - 6 Ct,7.28,6 Count (Pack of 1),https://m.media-amazon.com/images/I/81s8CeNcZdL._AC_UL320_.jpg,Theraflu,"Dissolves in hot liquid to provide steaming, soothing relief",1.78 x 3.13 x 4.94 inches,"Cold, Cough, and Flu Symptom Relief",,0.18 Pounds,5085,4.8,86%,10%,3%,0%,1%,No,1.78 x 3.13 x 4.94 inches; 2.88 Ounces,79180602,28-Jul-13,GlaxoSmithKline,B00E5G5EB0,USA,"acesulfame potassium, anhydrous citric acid, aspartame, D&C yellow no. 10, FD&C blue no. 1, FD&C red no. 40, flavors, maltodextrin, silicon dioxide, sodium citrate, sucrose, tribasic calcium phosphate",cold
